Status/Disposal,Ear Tag,Ear Tag Location,Brand,Brand Location,Tattoo,Tattoo Location,Other ID,Other ID Location,Name,Registration Number,Breeder,Breeder Member Number,Owner,Owner Member Number,Date of Birth,Birth Method,Sire,Dam,Status,Type or Sex,Percent Purebred,Breed,Breed 1,Breed 2,Breed 3,Breed Comp 1,Breed Comp 2,Breed Comp 3,Horns,Color Markings,EPDType,EPD Reporting Period,Calving Ease Direct EPD,Calving Ease Direct Acc,Birth Weight EPD,Birth Weight Acc,Weaning Weight EPD,Weaning Weight Acc,Yearling Weight EPD,Yearling Weight Acc,Milk EPD,Milk Acc,Total Maternal EPD,Calving Ease Maternal EPD,Calving Ease Maternal Acc,Scrotal Circumference EPD,Scrotal Circumference Acc,Ribeye Area EPD,Ribeye Area Acc,Marbling EPD,Marbling Acc,Fat Thickness EPD,Fat Thickness Acc,Carcass Weight EPD,Carcass Weight  Acc,Percent Retail Cuts EPD,Percent Retail Cuts Acc,Intramuscular Fat EPD,Intramuscular Fat Acc,Birth Weight,Adjusted Birth Weight,Birth Contemp Group,Birth contemporaries,Birth Weight Ratio,Birth Height,Calving Ease,Birth Code,Nurse Code,Twin code,Dam Teat Score,Dam Udder Score,Dam Gestation Length,Weaning Date,Weaning Weight Date,Weaning Weight,Adjusted Weaning Weight,Weaning Contemp Group,Weaning Contemporaries,Weaning Weight Ratio,Weaning WDA,Weaning Height,Weaning Frame Score,Weaning Mgmt Code,Weaning Pasture Code,Weaning Sheath/Namvel,Yearling Date,Yearling Weight Date,Yearling Weight,Adjusted Yearling Weight,Yearling Contemp Group,Yearling Contemporaries,Yearling Weight Ratio,Yearling WDA,Yearling ADG,Yearling ADG Ratio,Yearling Height,Yearling Frame Score,Yearling Mgmt Code,Yearling Pasture Code,Yearling Sheath/Navel
0,,,C0271,RH,M426,,,,ARTESIAN TRINITY M426,U341998,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/31/2024,AI,AF1,AF178224,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,81,21297-5,16,113,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M427,,,,ARTESIAN JARRELL M427,U341999,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/1/2024,NS,AF1,AF204570,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,92,21297-6,12,114,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M430,,,,ARTESIAN KANNARD M430,U342000,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/5/2024,NS,AF1,AF197210,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,85,21297-6,12,105,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M443,,,,ARTESIAN VICTORIA M443,U342001,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/11/2024,AI,AF1,AF106012,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,76,21297-5,16,106,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M447,,,,ARTESIAN WINNIE M447,U342002,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/12/2024,NS,AF1,AF178228,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,74,21297-5,16,103,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M453,,,,ARTESIAN ALICE M453,U342003,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/17/2024,NS,AF1,AF198121,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,68,21297-5,16,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M454,,,,ARTESIAN DONNA M454,U342004,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/17/2024,NS,AF1,AF21704,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,68,21297-5,16,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M455,,,,ARTESIAN BOYD M455,U342005,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/18/2024,AI,AF1,AF21694,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,102,21297-6,12,126,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M457,,,,ARTESIAN HENRIETTA M457,U342006,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/24/2024,AI,AF1,AF251300,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,72,21466-1,7,85,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M460,,,,ARTESIAN CASON M460,U342007,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/1/2024,NS,AF1,AF91302,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,85,21297-6,12,105,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M461,,,,ARTESIAN LAVON M461,U342008,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/1/2024,NS,AF1,AF197037,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,69,21297-5,16,96,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M463,,,,ARTESIAN DOUGLASS M463,U342009,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/13/2024,NS,AF1,AF11079,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,84,21297-6,12,104,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M464,,,,ARTESIAN GRAHAM M464,U342010,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/15/2024,NS,AF1,AF178223,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,66,21297-6,12,82,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,602,,,,602,X109534,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,607,,,,607,X109535,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,610,,,,610,X109537,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,620,,,,620,X109538,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,621,,,,621,X109539,,,ARTESIAN CATTLE & FARMING LLC,291,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,639,,,,639,X109542,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,644,,,,644,X109543,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,656,,,,656,X109544,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,660,,,,660,X109546,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,642,,,,642,X109547,,,,,1/1/2007,NS,,,Reference,C,,,XX,,,100,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,243,,,,243,X109549,,,,,1/30/2012,NS,,,Reference,C,,,CH,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,21,,,,21,X109551,,,ARTESIAN CATTLE & FARMING LLC,291,1/23/2010,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,8,,,,8,X109552,,,ARTESIAN CATTLE & FARMING LLC,291,1/24/2010,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,752,,,,752,X109553,,,,,2/17/2007,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,823,,,,823,X109554,,,,,11/1/2008,NS,,,Reference,C,,,BN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,921,,,,921,X109555,,,ARTESIAN CATTLE & FARMING LLC,291,1/24/2009,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,934,,,,934,X109556,,,,,1/20/2009,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,950,,,,950,X109557,,,,,11/10/2009,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,951,,,,951,X109558,,,,,10/24/2009,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,603,,,,603,X109559,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,605,,,,605,X109560,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,612,,,,612,X109561,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,613,,,,613,X109562,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,614,,,,614,X109563,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,616,,,,616,X109565,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,617,,,,617,X109566,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,622,,,,622,X109567,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,623,,,,623,X109568,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,625,,,,625,X109570,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,632,,,,632,X109572,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,634,,,,634,X109573,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,636,,,,636,X109575,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,641,,,,641,X109578,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,645,,,,645,X109579,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,647,,,,647,X109580,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,648,,,,648,X109581,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,651,,,,651,X109583,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,653,,,,653,X109584,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,657,,,,657,X109585,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,661,,,,661,X109586,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,664,,,,664,X109588,,,ARTESIAN CATTLE & FARMING LLC,291,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,670,,,,670,X109589,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,673,,,,673,X109590,,,,,1/1/2007,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,555,,,,555,X110007,,,,,2/2/2015,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,556,,,,556,X110008,,,ARTESIAN CATTLE & FARMING LLC,291,2/27/2015,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,557,,,,ARTESIAN SAMANTHA 557,X110009,,,ARTESIAN CATTLE & FARMING LLC,291,1/26/2015,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,558,,,,558,X110010,,,,,2/9/2015,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,559,,,,559,X110011,,,ARTESIAN CATTLE & FARMING LLC,291,2/1/2015,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,560,,,,560,X110012,,,,,3/17/2015,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,561,,,,561,X110013,,,,,2/12/2015,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,619,,,,619,X124125,,,,,1/1/2008,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,629,,,,629,X124126,,,,,1/1/2008,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,662,,,,662,X124127,,,,,1/1/2008,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,223,,,,223,X124128,,,,,1/1/2012,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,378,,,,378,X124129,,,,,1/1/2012,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,379,,,,379,X124130,,,,,1/1/2012,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,380,,,,380,X124131,,,,,1/1/2012,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,341,,,,341,X124132,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,342,,,,342,X124133,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,343,,,,343,X124134,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,344,,,,344,X124135,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,346,,,,346,X124137,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,347,,,,347,X124138,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,348,,,,348,X124139,,,,,1/1/2008,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,349,,,,349,X124140,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,350,,,,350,X124141,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,351,,,,351,X124142,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,352,,,,352,X124143,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,353,,,,353,X124144,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,356,,,,356,X124145,,,,,1/1/2008,NS,,,Reference,C,,,XX,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,357,,,,357,X124146,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,358,,,,358,X124147,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,361,,,,361,X124148,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,362,,,,362,X124149,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,363,,,,363,X124150,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,364,,,,364,X124151,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,365,,,,365,X124152,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,366,,,,366,X124153,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,367,,,,367,X124154,,,,,1/1/2012,NS,,,Reference,C,,,AN,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,369,,,,369,X124155,,,,,1/1/2012,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,370,,,,370,X124156,,,,,1/1/2012,NS,,,Reference,C,,,AN,XX,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
